;Not sorted array;;BubbleSort;;SelectionSort;;InsertSort;;ShellSort;;QuickSort
;7831;;7966;;7966;;7966;;7966;;7966
;6441;;7967;;7967;;7967;;7967;;7967
;2679;;7968;;7968;;7968;;7968;;7968
;637;;7970;;7970;;7970;;7970;;7970
;1100;;7971;;7971;;7971;;7971;;7971
;6637;;7971;;7971;;7971;;7971;;7971
;909;;7972;;7972;;7972;;7972;;7972
;1750;;7973;;7973;;7973;;7973;;7973
;4654;;7974;;7974;;7974;;7974;;7974
;8540;;7975;;7975;;7975;;7975;;7975
;1597;;7975;;7975;;7975;;7975;;7975
;8827;;7975;;7975;;7975;;7975;;7975
;6979;;7975;;7975;;7975;;7975;;7975
;9046;;7976;;7976;;7976;;7976;;7976
;2139;;7981;;7981;;7981;;7981;;7981
;5838;;7981;;7981;;7981;;7981;;7981
;8081;;7982;;7982;;7982;;7982;;7982
;898;;7982;;7982;;7982;;7982;;7982
;9792;;7982;;7982;;7982;;7982;;7982
;5221;;7984;;7984;;7984;;7984;;7984
;8697;;7986;;7986;;7986;;7986;;7986
;293;;7986;;7986;;7986;;7986;;7986
;813;;7988;;7988;;7988;;7988;;7988
;6206;;7993;;7993;;7993;;7993;;7993
;929;;7993;;7993;;7993;;7993;;7993
;693;;7994;;7994;;7994;;7994;;7994
;351;;7995;;7995;;7995;;7995;;7995
;4816;;7995;;7995;;7995;;7995;;7995
;194;;7996;;7996;;7996;;7996;;7996
;6238;;7997;;7997;;7997;;7997;;7997
;3988;;7998;;7998;;7998;;7998;;7998
;2675;;7999;;7999;;7999;;7999;;7999
;3971;;8001;;8001;;8001;;8001;;8001
;421;;8001;;8001;;8001;;8001;;8001
;5980;;8007;;8007;;8007;;8007;;8007
;1683;;8007;;8007;;8007;;8007;;8007
;6966;;8008;;8008;;8008;;8008;;8008
;1099;;8008;;8008;;8008;;8008;;8008
;4756;;8009;;8009;;8009;;8009;;8009
;609;;8010;;8010;;8010;;8010;;8010
;2466;;8011;;8011;;8011;;8011;;8011
;3668;;8012;;8012;;8012;;8012;;8012
;9359;;8015;;8015;;8015;;8015;;8015
;6395;;8018;;8018;;8018;;8018;;8018
;7184;;8019;;8019;;8019;;8019;;8019
;7928;;8021;;8021;;8021;;8021;;8021
;5094;;8022;;8022;;8022;;8022;;8022
;4332;;8023;;8023;;8023;;8023;;8023
;1866;;8023;;8023;;8023;;8023;;8023
;6458;;8023;;8023;;8023;;8023;;8023
;5266;;8025;;8025;;8025;;8025;;8025
;9463;;8026;;8026;;8026;;8026;;8026
;6913;;8026;;8026;;8026;;8026;;8026
;7431;;8026;;8026;;8026;;8026;;8026
;1286;;8027;;8027;;8027;;8027;;8027
;3360;;8028;;8028;;8028;;8028;;8028
;3166;;8029;;8029;;8029;;8029;;8029
;8449;;8029;;8029;;8029;;8029;;8029
;9122;;8032;;8032;;8032;;8032;;8032
;5260;;8034;;8034;;8034;;8034;;8034
;3883;;8035;;8035;;8035;;8035;;8035
;2173;;8036;;8036;;8036;;8036;;8036
;4966;;8038;;8038;;8038;;8038;;8038
;5706;;8040;;8040;;8040;;8040;;8040
;8946;;8041;;8041;;8041;;8041;;8041
;2474;;8042;;8042;;8042;;8042;;8042
;708;;8042;;8042;;8042;;8042;;8042
;5346;;8042;;8042;;8042;;8042;;8042
;3670;;8043;;8043;;8043;;8043;;8043
;820;;8044;;8044;;8044;;8044;;8044
;2266;;8044;;8044;;8044;;8044;;8044
;5069;;8045;;8045;;8045;;8045;;8045
;1378;;8046;;8046;;8046;;8046;;8046
;3927;;8047;;8047;;8047;;8047;;8047
;3038;;8048;;8048;;8048;;8048;;8048
;8884;;8049;;8049;;8049;;8049;;8049
;3359;;8050;;8050;;8050;;8050;;8050
;7767;;8051;;8051;;8051;;8051;;8051
;1978;;8052;;8052;;8052;;8052;;8052
;4030;;8053;;8053;;8053;;8053;;8053
;921;;8054;;8054;;8054;;8054;;8054
;191;;8055;;8055;;8055;;8055;;8055
;4890;;8056;;8056;;8056;;8056;;8056
;3093;;8058;;8058;;8058;;8058;;8058
;1444;;8060;;8060;;8060;;8060;;8060
;2809;;8060;;8060;;8060;;8060;;8060
;9507;;8060;;8060;;8060;;8060;;8060
;6040;;8061;;8061;;8061;;8061;;8061
;2523;;8061;;8061;;8061;;8061;;8061
;8222;;8061;;8061;;8061;;8061;;8061
;647;;8061;;8061;;8061;;8061;;8061
;150;;8064;;8064;;8064;;8064;;8064
;5225;;8064;;8064;;8064;;8064;;8064
;7262;;8066;;8066;;8066;;8066;;8066
;9382;;8070;;8070;;8070;;8070;;8070
;2969;;8072;;8072;;8072;;8072;;8072
;9740;;8074;;8074;;8074;;8074;;8074
;6001;;8074;;8074;;8074;;8074;;8074
;4855;;8074;;8074;;8074;;8074;;8074
;305;;8074;;8074;;8074;;8074;;8074
;9526;;8074;;8074;;8074;;8074;;8074
;6287;;8075;;8075;;8075;;8075;;8075
;1863;;8075;;8075;;8075;;8075;;8075
;6979;;8079;;8079;;8079;;8079;;8079
;2966;;8080;;8080;;8080;;8080;;8080
;4478;;8081;;8081;;8081;;8081;;8081
;5345;;8082;;8082;;8082;;8082;;8082
;4209;;8082;;8082;;8082;;8082;;8082
;8886;;8084;;8084;;8084;;8084;;8084
;4906;;8085;;8085;;8085;;8085;;8085
;4720;;8086;;8086;;8086;;8086;;8086
;5643;;8086;;8086;;8086;;8086;;8086
;9606;;8086;;8086;;8086;;8086;;8086
;4442;;8087;;8087;;8087;;8087;;8087
;5361;;8090;;8090;;8090;;8090;;8090
;6983;;8091;;8091;;8091;;8091;;8091
;8938;;8092;;8092;;8092;;8092;;8092
;6817;;8094;;8094;;8094;;8094;;8094
;795;;8098;;8098;;8098;;8098;;8098
;3709;;8098;;8098;;8098;;8098;;8098
;8799;;8099;;8099;;8099;;8099;;8099
;497;;8099;;8099;;8099;;8099;;8099
;3795;;8100;;8100;;8100;;8100;;8100
;8742;;8101;;8101;;8101;;8101;;8101
;1252;;8102;;8102;;8102;;8102;;8102
;1367;;8102;;8102;;8102;;8102;;8102
;4140;;8102;;8102;;8102;;8102;;8102
;8103;;8103;;8103;;8103;;8103;;8103
;855;;8103;;8103;;8103;;8103;;8103
;6755;;8103;;8103;;8103;;8103;;8103
;1052;;8104;;8104;;8104;;8104;;8104
;6856;;8106;;8106;;8106;;8106;;8106
;8445;;8106;;8106;;8106;;8106;;8106
;2262;;8106;;8106;;8106;;8106;;8106
;2997;;8107;;8107;;8107;;8107;;8107
;650;;8108;;8108;;8108;;8108;;8108
;789;;8110;;8110;;8110;;8110;;8110
;65;;8111;;8111;;8111;;8111;;8111
;4705;;8112;;8112;;8112;;8112;;8112
;9127;;8113;;8113;;8113;;8113;;8113
;4447;;8113;;8113;;8113;;8113;;8113
;4427;;8114;;8114;;8114;;8114;;8114
;3503;;8115;;8115;;8115;;8115;;8115
;1276;;8116;;8116;;8116;;8116;;8116
;4265;;8116;;8116;;8116;;8116;;8116
;6675;;8117;;8117;;8117;;8117;;8117
;5246;;8118;;8118;;8118;;8118;;8118
;9781;;8119;;8119;;8119;;8119;;8119
;7803;;8120;;8120;;8120;;8120;;8120
;5815;;8121;;8121;;8121;;8121;;8121
;4263;;8124;;8124;;8124;;8124;;8124
;2760;;8125;;8125;;8125;;8125;;8125
;9316;;8125;;8125;;8125;;8125;;8125
;2581;;8125;;8125;;8125;;8125;;8125
;3777;;8125;;8125;;8125;;8125;;8125
;2533;;8127;;8127;;8127;;8127;;8127
;1828;;8128;;8128;;8128;;8128;;8128
;4784;;8129;;8129;;8129;;8129;;8129
;2703;;8130;;8130;;8130;;8130;;8130
;4444;;8132;;8132;;8132;;8132;;8132
;476;;8133;;8133;;8133;;8133;;8133
;8374;;8134;;8134;;8134;;8134;;8134
;2108;;8134;;8134;;8134;;8134;;8134
;7535;;8135;;8135;;8135;;8135;;8135
;4402;;8135;;8135;;8135;;8135;;8135
;3935;;8135;;8135;;8135;;8135;;8135
;4441;;8136;;8136;;8136;;8136;;8136
;1786;;8137;;8137;;8137;;8137;;8137
;393;;8140;;8140;;8140;;8140;;8140
;3320;;8144;;8144;;8144;;8144;;8144
;1414;;8145;;8145;;8145;;8145;;8145
;944;;8146;;8146;;8146;;8146;;8146
;1857;;8147;;8147;;8147;;8147;;8147
;2912;;8148;;8148;;8148;;8148;;8148
;2304;;8148;;8148;;8148;;8148;;8148
;5496;;8149;;8149;;8149;;8149;;8149
;7691;;8153;;8153;;8153;;8153;;8153
;6706;;8154;;8154;;8154;;8154;;8154
;8826;;8158;;8158;;8158;;8158;;8158
;6216;;8159;;8159;;8159;;8159;;8159
;7583;;8160;;8160;;8160;;8160;;8160
;2133;;8162;;8162;;8162;;8162;;8162
;4511;;8164;;8164;;8164;;8164;;8164
;976;;8166;;8166;;8166;;8166;;8166
;2305;;8166;;8166;;8166;;8166;;8166
;9665;;8166;;8166;;8166;;8166;;8166
;3206;;8166;;8166;;8166;;8166;;8166
;9098;;8168;;8168;;8168;;8168;;8168
;2418;;8168;;8168;;8168;;8168;;8168
;7619;;8168;;8168;;8168;;8168;;8168
;6791;;8170;;8170;;8170;;8170;;8170
;5024;;8170;;8170;;8170;;8170;;8170
;467;;8171;;8171;;8171;;8171;;8171
;6850;;8172;;8172;;8172;;8172;;8172
;9934;;8174;;8174;;8174;;8174;;8174
;6495;;8174;;8174;;8174;;8174;;8174
;6975;;8175;;8175;;8175;;8175;;8175
;9075;;8177;;8177;;8177;;8177;;8177
;7694;;8177;;8177;;8177;;8177;;8177
;5787;;8178;;8178;;8178;;8178;;8178
;5465;;8180;;8180;;8180;;8180;;8180
;4762;;8182;;8182;;8182;;8182;;8182
;7639;;8182;;8182;;8182;;8182;;8182
;7508;;8182;;8182;;8182;;8182;;8182
;7460;;8184;;8184;;8184;;8184;;8184
;5682;;8184;;8184;;8184;;8184;;8184
;586;;8186;;8186;;8186;;8186;;8186
;1495;;8187;;8187;;8187;;8187;;8187
;9122;;8187;;8187;;8187;;8187;;8187
;3935;;8188;;8188;;8188;;8188;;8188
;3948;;8189;;8189;;8189;;8189;;8189
;1559;;8190;;8190;;8190;;8190;;8190
;5119;;8190;;8190;;8190;;8190;;8190
;5138;;8194;;8194;;8194;;8194;;8194
;5466;;8194;;8194;;8194;;8194;;8194
;1373;;8196;;8196;;8196;;8196;;8196
;750;;8197;;8197;;8197;;8197;;8197
;2060;;8200;;8200;;8200;;8200;;8200
;9341;;8201;;8201;;8201;;8201;;8201
;2093;;8202;;8202;;8202;;8202;;8202
;8548;;8208;;8208;;8208;;8208;;8208
;406;;8211;;8211;;8211;;8211;;8211
;1918;;8211;;8211;;8211;;8211;;8211
;4268;;8212;;8212;;8212;;8212;;8212
;212;;8213;;8213;;8213;;8213;;8213
;6065;;8213;;8213;;8213;;8213;;8213
;6619;;8213;;8213;;8213;;8213;;8213
;127;;8213;;8213;;8213;;8213;;8213
;8571;;8217;;8217;;8217;;8217;;8217
;3114;;8217;;8217;;8217;;8217;;8217
;8042;;8217;;8217;;8217;;8217;;8217
;7750;;8220;;8220;;8220;;8220;;8220
;2749;;8221;;8221;;8221;;8221;;8221
;1728;;8221;;8221;;8221;;8221;;8221
;1261;;8222;;8222;;8222;;8222;;8222
;9977;;8222;;8222;;8222;;8222;;8222
;8736;;8223;;8223;;8223;;8223;;8223
;4025;;8223;;8223;;8223;;8223;;8223
;1606;;8223;;8223;;8223;;8223;;8223
;465;;8224;;8224;;8224;;8224;;8224
;9783;;8227;;8227;;8227;;8227;;8227
;3953;;8227;;8227;;8227;;8227;;8227
;1405;;8230;;8230;;8230;;8230;;8230
;1626;;8230;;8230;;8230;;8230;;8230
;1153;;8230;;8230;;8230;;8230;;8230
;165;;8231;;8231;;8231;;8231;;8231
;6545;;8233;;8233;;8233;;8233;;8233
;1127;;8234;;8234;;8234;;8234;;8234
;5780;;8235;;8235;;8235;;8235;;8235
;2431;;8235;;8235;;8235;;8235;;8235
;2380;;8237;;8237;;8237;;8237;;8237
;183;;8237;;8237;;8237;;8237;;8237
;1347;;8237;;8237;;8237;;8237;;8237
;723;;8238;;8238;;8238;;8238;;8238
;9081;;8238;;8238;;8238;;8238;;8238
;9063;;8239;;8239;;8239;;8239;;8239
;5544;;8240;;8240;;8240;;8240;;8240
;2249;;8240;;8240;;8240;;8240;;8240
;4426;;8243;;8243;;8243;;8243;;8243
;6440;;8245;;8245;;8245;;8245;;8245
;1662;;8245;;8245;;8245;;8245;;8245
;1291;;8245;;8245;;8245;;8245;;8245
;9029;;8246;;8246;;8246;;8246;;8246
;9698;;8246;;8246;;8246;;8246;;8246
;1598;;8247;;8247;;8247;;8247;;8247
;4978;;8249;;8249;;8249;;8249;;8249
;3727;;8250;;8250;;8250;;8250;;8250
;2825;;8250;;8250;;8250;;8250;;8250
;460;;8251;;8251;;8251;;8251;;8251
;6269;;8251;;8251;;8251;;8251;;8251
;5180;;8252;;8252;;8252;;8252;;8252
;2223;;8252;;8252;;8252;;8252;;8252
;7347;;8252;;8252;;8252;;8252;;8252
;6402;;8253;;8253;;8253;;8253;;8253
;2165;;8255;;8255;;8255;;8255;;8255
;1082;;8255;;8255;;8255;;8255;;8255
;5423;;8256;;8256;;8256;;8256;;8256
;4055;;8256;;8256;;8256;;8256;;8256
;8187;;8257;;8257;;8257;;8257;;8257
;8807;;8258;;8258;;8258;;8258;;8258
;8809;;8258;;8258;;8258;;8258;;8258
;1330;;8259;;8259;;8259;;8259;;8259
;6091;;8259;;8259;;8259;;8259;;8259
;8111;;8260;;8260;;8260;;8260;;8260
;7544;;8262;;8262;;8262;;8262;;8262
;9344;;8262;;8262;;8262;;8262;;8262
;3075;;8264;;8264;;8264;;8264;;8264
;7689;;8264;;8264;;8264;;8264;;8264
;3205;;8266;;8266;;8266;;8266;;8266
;6756;;8266;;8266;;8266;;8266;;8266
;4724;;8268;;8268;;8268;;8268;;8268
;1217;;8271;;8271;;8271;;8271;;8271
;9856;;8272;;8272;;8272;;8272;;8272
;2048;;8274;;8274;;8274;;8274;;8274
;760;;8275;;8275;;8275;;8275;;8275
;2280;;8275;;8275;;8275;;8275;;8275
;1650;;8275;;8275;;8275;;8275;;8275
;2088;;8277;;8277;;8277;;8277;;8277
;4966;;8277;;8277;;8277;;8277;;8277
;1067;;8281;;8281;;8281;;8281;;8281
;5778;;8281;;8281;;8281;;8281;;8281
;1173;;8283;;8283;;8283;;8283;;8283
;3843;;8283;;8283;;8283;;8283;;8283
;9048;;8283;;8283;;8283;;8283;;8283
;5932;;8284;;8284;;8284;;8284;;8284
;1576;;8286;;8286;;8286;;8286;;8286
;763;;8286;;8286;;8286;;8286;;8286
;9598;;8286;;8286;;8286;;8286;;8286
;4335;;8287;;8287;;8287;;8287;;8287
;9616;;8289;;8289;;8289;;8289;;8289
;1857;;8290;;8290;;8290;;8290;;8290
;980;;8290;;8290;;8290;;8290;;8290
;2166;;8290;;8290;;8290;;8290;;8290
;1661;;8292;;8292;;8292;;8292;;8292
;5491;;8294;;8294;;8294;;8294;;8294
;3933;;8295;;8295;;8295;;8295;;8295
;3929;;8296;;8296;;8296;;8296;;8296
;4085;;8296;;8296;;8296;;8296;;8296
;5250;;8297;;8297;;8297;;8297;;8297
;891;;8297;;8297;;8297;;8297;;8297
;4693;;8298;;8298;;8298;;8298;;8298
;3288;;8299;;8299;;8299;;8299;;8299
;6288;;8300;;8300;;8300;;8300;;8300
;786;;8300;;8300;;8300;;8300;;8300
;4057;;8301;;8301;;8301;;8301;;8301
;2559;;8301;;8301;;8301;;8301;;8301
;8827;;8303;;8303;;8303;;8303;;8303
;6910;;8304;;8304;;8304;;8304;;8304
;6226;;8310;;8310;;8310;;8310;;8310
;1290;;8313;;8313;;8313;;8313;;8313
;1241;;8313;;8313;;8313;;8313;;8313
;264;;8313;;8313;;8313;;8313;;8313
;666;;8314;;8314;;8314;;8314;;8314
;74;;8315;;8315;;8315;;8315;;8315
;6692;;8315;;8315;;8315;;8315;;8315
;148;;8315;;8315;;8315;;8315;;8315
;4412;;8317;;8317;;8317;;8317;;8317
;4892;;8318;;8318;;8318;;8318;;8318
;216;;8318;;8318;;8318;;8318;;8318
;158;;8318;;8318;;8318;;8318;;8318
;8827;;8319;;8319;;8319;;8319;;8319
;1159;;8321;;8321;;8321;;8321;;8321
;42;;8321;;8321;;8321;;8321;;8321
;2839;;8323;;8323;;8323;;8323;;8323
;163;;8324;;8324;;8324;;8324;;8324
;1448;;8324;;8324;;8324;;8324;;8324
;6396;;8324;;8324;;8324;;8324;;8324
;6250;;8325;;8325;;8325;;8325;;8325
;2896;;8326;;8326;;8326;;8326;;8326
;3196;;8327;;8327;;8327;;8327;;8327
;9678;;8329;;8329;;8329;;8329;;8329
;9108;;8330;;8330;;8330;;8330;;8330
;3486;;8333;;8333;;8333;;8333;;8333
;3437;;8334;;8334;;8334;;8334;;8334
;5303;;8335;;8335;;8335;;8335;;8335
;323;;8337;;8337;;8337;;8337;;8337
;8001;;8339;;8339;;8339;;8339;;8339
;7041;;8339;;8339;;8339;;8339;;8339
;9845;;8341;;8341;;8341;;8341;;8341
;3630;;8343;;8343;;8343;;8343;;8343
;5094;;8343;;8343;;8343;;8343;;8343
;400;;8343;;8343;;8343;;8343;;8343
;8993;;8344;;8344;;8344;;8344;;8344
;2054;;8345;;8345;;8345;;8345;;8345
;8394;;8346;;8346;;8346;;8346;;8346
;9204;;8348;;8348;;8348;;8348;;8348
;5542;;8350;;8350;;8350;;8350;;8350
;6124;;8350;;8350;;8350;;8350;;8350
;2569;;8351;;8351;;8351;;8351;;8351
;8581;;8352;;8352;;8352;;8352;;8352
;2643;;8352;;8352;;8352;;8352;;8352
;1827;;8352;;8352;;8352;;8352;;8352
;8201;;8356;;8356;;8356;;8356;;8356
;4502;;8357;;8357;;8357;;8357;;8357
;9023;;8358;;8358;;8358;;8358;;8358
;2038;;8360;;8360;;8360;;8360;;8360
;3561;;8360;;8360;;8360;;8360;;8360
;3834;;8361;;8361;;8361;;8361;;8361
;3101;;8361;;8361;;8361;;8361;;8361
;4205;;8363;;8363;;8363;;8363;;8363
;6900;;8364;;8364;;8364;;8364;;8364
;4732;;8364;;8364;;8364;;8364;;8364
;1456;;8365;;8365;;8365;;8365;;8365
;8636;;8366;;8366;;8366;;8366;;8366
;1210;;8366;;8366;;8366;;8366;;8366
;3917;;8366;;8366;;8366;;8366;;8366
;2593;;8367;;8367;;8367;;8367;;8367
;4477;;8368;;8368;;8368;;8368;;8368
;3792;;8370;;8370;;8370;;8370;;8370
;2910;;8373;;8373;;8373;;8373;;8373
;6990;;8373;;8373;;8373;;8373;;8373
;9408;;8374;;8374;;8374;;8374;;8374
;2775;;8378;;8378;;8378;;8378;;8378
;7889;;8380;;8380;;8380;;8380;;8380
;2069;;8380;;8380;;8380;;8380;;8380
;1391;;8380;;8380;;8380;;8380;;8380
;6139;;8381;;8381;;8381;;8381;;8381
;1835;;8382;;8382;;8382;;8382;;8382
;4306;;8382;;8382;;8382;;8382;;8382
;39;;8383;;8383;;8383;;8383;;8383
;2173;;8383;;8383;;8383;;8383;;8383
;1069;;8386;;8386;;8386;;8386;;8386
;7573;;8387;;8387;;8387;;8387;;8387
;1444;;8387;;8387;;8387;;8387;;8387
;1827;;8388;;8388;;8388;;8388;;8388
;4195;;8388;;8388;;8388;;8388;;8388
;3336;;8389;;8389;;8389;;8389;;8389
;395;;8391;;8391;;8391;;8391;;8391
;5102;;8392;;8392;;8392;;8392;;8392
;4316;;8392;;8392;;8392;;8392;;8392
;9007;;8392;;8392;;8392;;8392;;8392
;3022;;8393;;8393;;8393;;8393;;8393
;6764;;8394;;8394;;8394;;8394;;8394
;9948;;8394;;8394;;8394;;8394;;8394
;5008;;8396;;8396;;8396;;8396;;8396
;3772;;8396;;8396;;8396;;8396;;8396
;7008;;8396;;8396;;8396;;8396;;8396
;3790;;8397;;8397;;8397;;8397;;8397
;9157;;8399;;8399;;8399;;8399;;8399
;5047;;8400;;8400;;8400;;8400;;8400
;831;;8400;;8400;;8400;;8400;;8400
;9086;;8400;;8400;;8400;;8400;;8400
;1696;;8402;;8402;;8402;;8402;;8402
;906;;8403;;8403;;8403;;8403;;8403
;7467;;8405;;8405;;8405;;8405;;8405
;1814;;8406;;8406;;8406;;8406;;8406
;6190;;8410;;8410;;8410;;8410;;8410
;5467;;8411;;8411;;8411;;8411;;8411
;5605;;8411;;8411;;8411;;8411;;8411
;5511;;8413;;8413;;8413;;8413;;8413
;2383;;8414;;8414;;8414;;8414;;8414
;4653;;8418;;8418;;8418;;8418;;8418
;1439;;8419;;8419;;8419;;8419;;8419
;4826;;8421;;8421;;8421;;8421;;8421
;1942;;8421;;8421;;8421;;8421;;8421
;1929;;8422;;8422;;8422;;8422;;8422
;7440;;8423;;8423;;8423;;8423;;8423
;3527;;8423;;8423;;8423;;8423;;8423
;8540;;8424;;8424;;8424;;8424;;8424
;3886;;8424;;8424;;8424;;8424;;8424
;8443;;8428;;8428;;8428;;8428;;8428
;9047;;8428;;8428;;8428;;8428;;8428
;2153;;8431;;8431;;8431;;8431;;8431
;8470;;8432;;8432;;8432;;8432;;8432
;610;;8433;;8433;;8433;;8433;;8433
;1605;;8433;;8433;;8433;;8433;;8433
;4709;;8434;;8434;;8434;;8434;;8434
;2971;;8434;;8434;;8434;;8434;;8434
;6471;;8437;;8437;;8437;;8437;;8437
;7242;;8437;;8437;;8437;;8437;;8437
;2332;;8440;;8440;;8440;;8440;;8440
;8842;;8440;;8440;;8440;;8440;;8440
;2420;;8441;;8441;;8441;;8441;;8441
;3225;;8442;;8442;;8442;;8442;;8442
;881;;8442;;8442;;8442;;8442;;8442
;1718;;8443;;8443;;8443;;8443;;8443
;6588;;8443;;8443;;8443;;8443;;8443
;5351;;8444;;8444;;8444;;8444;;8444
;7252;;8445;;8445;;8445;;8445;;8445
;5857;;8446;;8446;;8446;;8446;;8446
;6865;;8448;;8448;;8448;;8448;;8448
;975;;8449;;8449;;8449;;8449;;8449
;7430;;8451;;8451;;8451;;8451;;8451
;1351;;8454;;8454;;8454;;8454;;8454
;6102;;8454;;8454;;8454;;8454;;8454
;5750;;8455;;8455;;8455;;8455;;8455
;1788;;8455;;8455;;8455;;8455;;8455
;6747;;8456;;8456;;8456;;8456;;8456
;72;;8456;;8456;;8456;;8456;;8456
;7290;;8456;;8456;;8456;;8456;;8456
;1219;;8457;;8457;;8457;;8457;;8457
;3717;;8458;;8458;;8458;;8458;;8458
;1993;;8458;;8458;;8458;;8458;;8458
;3760;;8461;;8461;;8461;;8461;;8461
;756;;8461;;8461;;8461;;8461;;8461
;4092;;8463;;8463;;8463;;8463;;8463
;7693;;8464;;8464;;8464;;8464;;8464
;1199;;8465;;8465;;8465;;8465;;8465
;7032;;8467;;8467;;8467;;8467;;8467
;8849;;8469;;8469;;8469;;8469;;8469
;8873;;8469;;8469;;8469;;8469;;8469
;6343;;8470;;8470;;8470;;8470;;8470
;7933;;8470;;8470;;8470;;8470;;8470
;444;;8470;;8470;;8470;;8470;;8470
;856;;8472;;8472;;8472;;8472;;8472
;4486;;8476;;8476;;8476;;8476;;8476
;8025;;8477;;8477;;8477;;8477;;8477
;2364;;8477;;8477;;8477;;8477;;8477
;4000;;8479;;8479;;8479;;8479;;8479
;2332;;8480;;8480;;8480;;8480;;8480
;3022;;8482;;8482;;8482;;8482;;8482
;9145;;8483;;8483;;8483;;8483;;8483
;53;;8486;;8486;;8486;;8486;;8486
;7709;;8486;;8486;;8486;;8486;;8486
;895;;8487;;8487;;8487;;8487;;8487
;6747;;8488;;8488;;8488;;8488;;8488
;4508;;8489;;8489;;8489;;8489;;8489
;9319;;8490;;8490;;8490;;8490;;8490
;1634;;8490;;8490;;8490;;8490;;8490
;7136;;8491;;8491;;8491;;8491;;8491
;3123;;8492;;8492;;8492;;8492;;8492
;6244;;8493;;8493;;8493;;8493;;8493
;8982;;8493;;8493;;8493;;8493;;8493
;2490;;8493;;8493;;8493;;8493;;8493
;3375;;8494;;8494;;8494;;8494;;8494
;6546;;8496;;8496;;8496;;8496;;8496
;439;;8497;;8497;;8497;;8497;;8497
;5048;;8498;;8498;;8498;;8498;;8498
;4565;;8498;;8498;;8498;;8498;;8498
;8962;;8499;;8499;;8499;;8499;;8499
;1168;;8501;;8501;;8501;;8501;;8501
;3719;;8503;;8503;;8503;;8503;;8503
;5469;;8503;;8503;;8503;;8503;;8503
;9982;;8503;;8503;;8503;;8503;;8503
;8113;;8504;;8504;;8504;;8504;;8504
;3287;;8505;;8505;;8505;;8505;;8505
;2340;;8505;;8505;;8505;;8505;;8505
;766;;8507;;8507;;8507;;8507;;8507
;7633;;8509;;8509;;8509;;8509;;8509
;290;;8510;;8510;;8510;;8510;;8510
;8321;;8510;;8510;;8510;;8510;;8510
;636;;8513;;8513;;8513;;8513;;8513
;8677;;8514;;8514;;8514;;8514;;8514
;7995;;8514;;8514;;8514;;8514;;8514
;906;;8516;;8516;;8516;;8516;;8516
;9463;;8519;;8519;;8519;;8519;;8519
;5249;;8519;;8519;;8519;;8519;;8519
;1620;;8520;;8520;;8520;;8520;;8520
;8056;;8522;;8522;;8522;;8522;;8522
;6133;;8522;;8522;;8522;;8522;;8522
;9566;;8522;;8522;;8522;;8522;;8522
;5955;;8525;;8525;;8525;;8525;;8525
;57;;8526;;8526;;8526;;8526;;8526
;5421;;8526;;8526;;8526;;8526;;8526
;461;;8527;;8527;;8527;;8527;;8527
;2501;;8529;;8529;;8529;;8529;;8529
;6660;;8529;;8529;;8529;;8529;;8529
;8916;;8529;;8529;;8529;;8529;;8529
;3163;;8532;;8532;;8532;;8532;;8532
;8738;;8532;;8532;;8532;;8532;;8532
;3378;;8534;;8534;;8534;;8534;;8534
;9397;;8535;;8535;;8535;;8535;;8535
;7334;;8536;;8536;;8536;;8536;;8536
;9588;;8536;;8536;;8536;;8536;;8536
;9499;;8537;;8537;;8537;;8537;;8537
;470;;8538;;8538;;8538;;8538;;8538
;5199;;8540;;8540;;8540;;8540;;8540
;4115;;8540;;8540;;8540;;8540;;8540
;366;;8540;;8540;;8540;;8540;;8540
;1465;;8541;;8541;;8541;;8541;;8541
;5232;;8545;;8545;;8545;;8545;;8545
;9874;;8546;;8546;;8546;;8546;;8546
;9078;;8548;;8548;;8548;;8548;;8548
;4337;;8550;;8550;;8550;;8550;;8550
;6800;;8551;;8551;;8551;;8551;;8551
;2848;;8551;;8551;;8551;;8551;;8551
;7993;;8552;;8552;;8552;;8552;;8552
;5958;;8553;;8553;;8553;;8553;;8553
;6757;;8554;;8554;;8554;;8554;;8554
;3671;;8561;;8561;;8561;;8561;;8561
;9058;;8563;;8563;;8563;;8563;;8563
;4682;;8563;;8563;;8563;;8563;;8563
;6617;;8564;;8564;;8564;;8564;;8564
;1065;;8569;;8569;;8569;;8569;;8569
;2706;;8569;;8569;;8569;;8569;;8569
;5820;;8569;;8569;;8569;;8569;;8569
;5312;;8570;;8570;;8570;;8570;;8570
;204;;8571;;8571;;8571;;8571;;8571
;9602;;8577;;8577;;8577;;8577;;8577
;9197;;8580;;8580;;8580;;8580;;8580
;2136;;8581;;8581;;8581;;8581;;8581
;8643;;8582;;8582;;8582;;8582;;8582
;9116;;8583;;8583;;8583;;8583;;8583
;2978;;8583;;8583;;8583;;8583;;8583
;2306;;8584;;8584;;8584;;8584;;8584
;2624;;8584;;8584;;8584;;8584;;8584
;5115;;8584;;8584;;8584;;8584;;8584
;2473;;8585;;8585;;8585;;8585;;8585
;6160;;8588;;8588;;8588;;8588;;8588
;4678;;8588;;8588;;8588;;8588;;8588
;2336;;8589;;8589;;8589;;8589;;8589
;4719;;8591;;8591;;8591;;8591;;8591
;4608;;8592;;8592;;8592;;8592;;8592
;5188;;8592;;8592;;8592;;8592;;8592
