;Not sorted array;;BubbleSort;;SelectionSort;;InsertSort;;ShellSort;;QuickSort
;6645;;6714;;6714;;6714;;6714;;6714
;1510;;6714;;6714;;6714;;6714;;6714
;3106;;6714;;6714;;6714;;6714;;6714
;451;;6714;;6714;;6714;;6714;;6714
;1384;;6714;;6714;;6714;;6714;;6714
;6914;;6714;;6714;;6714;;6714;;6714
;1719;;6714;;6714;;6714;;6714;;6714
;9102;;6715;;6715;;6715;;6715;;6715
;1682;;6715;;6715;;6715;;6715;;6715
;2987;;6715;;6715;;6715;;6715;;6715
;2468;;6715;;6715;;6715;;6715;;6715
;784;;6715;;6715;;6715;;6715;;6715
;4050;;6715;;6715;;6715;;6715;;6715
;7288;;6715;;6715;;6715;;6715;;6715
;741;;6715;;6715;;6715;;6715;;6715
;8754;;6715;;6715;;6715;;6715;;6715
;6205;;6715;;6715;;6715;;6715;;6715
;7642;;6716;;6716;;6716;;6716;;6716
;1257;;6716;;6716;;6716;;6716;;6716
;7272;;6716;;6716;;6716;;6716;;6716
;4803;;6716;;6716;;6716;;6716;;6716
;2767;;6716;;6716;;6716;;6716;;6716
;2820;;6717;;6717;;6717;;6717;;6717
;7592;;6717;;6717;;6717;;6717;;6717
;5187;;6717;;6717;;6717;;6717;;6717
;2489;;6717;;6717;;6717;;6717;;6717
;9857;;6717;;6717;;6717;;6717;;6717
;652;;6717;;6717;;6717;;6717;;6717
;3170;;6717;;6717;;6717;;6717;;6717
;7567;;6717;;6717;;6717;;6717;;6717
;7708;;6717;;6717;;6717;;6717;;6717
;406;;6717;;6717;;6717;;6717;;6717
;2744;;6717;;6717;;6717;;6717;;6717
;1443;;6717;;6717;;6717;;6717;;6717
;3119;;6717;;6717;;6717;;6717;;6717
;5348;;6717;;6717;;6717;;6717;;6717
;3243;;6718;;6718;;6718;;6718;;6718
;4836;;6718;;6718;;6718;;6718;;6718
;1835;;6718;;6718;;6718;;6718;;6718
;9668;;6718;;6718;;6718;;6718;;6718
;640;;6718;;6718;;6718;;6718;;6718
;1028;;6718;;6718;;6718;;6718;;6718
;2777;;6718;;6718;;6718;;6718;;6718
;7305;;6718;;6718;;6718;;6718;;6718
;4351;;6719;;6719;;6719;;6719;;6719
;8029;;6719;;6719;;6719;;6719;;6719
;6497;;6719;;6719;;6719;;6719;;6719
;9262;;6719;;6719;;6719;;6719;;6719
;8359;;6719;;6719;;6719;;6719;;6719
;9567;;6719;;6719;;6719;;6719;;6719
;2043;;6720;;6720;;6720;;6720;;6720
;4058;;6720;;6720;;6720;;6720;;6720
;1138;;6720;;6720;;6720;;6720;;6720
;221;;6720;;6720;;6720;;6720;;6720
;2693;;6720;;6720;;6720;;6720;;6720
;7221;;6720;;6720;;6720;;6720;;6720
;6410;;6720;;6720;;6720;;6720;;6720
;4921;;6720;;6720;;6720;;6720;;6720
;3445;;6721;;6721;;6721;;6721;;6721
;763;;6721;;6721;;6721;;6721;;6721
;3500;;6721;;6721;;6721;;6721;;6721
;3053;;6721;;6721;;6721;;6721;;6721
;3663;;6721;;6721;;6721;;6721;;6721
;5951;;6721;;6721;;6721;;6721;;6721
;3516;;6721;;6721;;6721;;6721;;6721
;2491;;6721;;6721;;6721;;6721;;6721
;2680;;6721;;6721;;6721;;6721;;6721
;2913;;6721;;6721;;6721;;6721;;6721
;393;;6721;;6721;;6721;;6721;;6721
;7623;;6721;;6721;;6721;;6721;;6721
;4523;;6722;;6722;;6722;;6722;;6722
;2083;;6722;;6722;;6722;;6722;;6722
;7042;;6722;;6722;;6722;;6722;;6722
;5620;;6722;;6722;;6722;;6722;;6722
;7420;;6723;;6723;;6723;;6723;;6723
;3336;;6723;;6723;;6723;;6723;;6723
;5193;;6723;;6723;;6723;;6723;;6723
;8860;;6723;;6723;;6723;;6723;;6723
;7468;;6723;;6723;;6723;;6723;;6723
;2125;;6724;;6724;;6724;;6724;;6724
;9447;;6724;;6724;;6724;;6724;;6724
;1157;;6724;;6724;;6724;;6724;;6724
;7213;;6724;;6724;;6724;;6724;;6724
;7565;;6724;;6724;;6724;;6724;;6724
;9392;;6724;;6724;;6724;;6724;;6724
;6752;;6724;;6724;;6724;;6724;;6724
;8519;;6724;;6724;;6724;;6724;;6724
;4352;;6724;;6724;;6724;;6724;;6724
;9673;;6724;;6724;;6724;;6724;;6724
;9747;;6725;;6725;;6725;;6725;;6725
;7082;;6725;;6725;;6725;;6725;;6725
;1796;;6725;;6725;;6725;;6725;;6725
;3383;;6725;;6725;;6725;;6725;;6725
;1225;;6725;;6725;;6725;;6725;;6725
;7524;;6725;;6725;;6725;;6725;;6725
;7103;;6725;;6725;;6725;;6725;;6725
;9481;;6725;;6725;;6725;;6725;;6725
;1288;;6725;;6725;;6725;;6725;;6725
;85;;6725;;6725;;6725;;6725;;6725
;6451;;6725;;6725;;6725;;6725;;6725
;2185;;6725;;6725;;6725;;6725;;6725
;2644;;6726;;6726;;6726;;6726;;6726
;2033;;6726;;6726;;6726;;6726;;6726
;7795;;6726;;6726;;6726;;6726;;6726
;7503;;6727;;6727;;6727;;6727;;6727
;6178;;6727;;6727;;6727;;6727;;6727
;9109;;6727;;6727;;6727;;6727;;6727
;7861;;6727;;6727;;6727;;6727;;6727
;6119;;6727;;6727;;6727;;6727;;6727
;3183;;6727;;6727;;6727;;6727;;6727
;4414;;6727;;6727;;6727;;6727;;6727
;4953;;6727;;6727;;6727;;6727;;6727
;4836;;6727;;6727;;6727;;6727;;6727
;7266;;6727;;6727;;6727;;6727;;6727
;391;;6727;;6727;;6727;;6727;;6727
;7881;;6727;;6727;;6727;;6727;;6727
;9188;;6727;;6727;;6727;;6727;;6727
;3376;;6727;;6727;;6727;;6727;;6727
;8834;;6727;;6727;;6727;;6727;;6727
;8176;;6728;;6728;;6728;;6728;;6728
;7286;;6728;;6728;;6728;;6728;;6728
;8223;;6728;;6728;;6728;;6728;;6728
;2425;;6728;;6728;;6728;;6728;;6728
;8672;;6728;;6728;;6728;;6728;;6728
;3482;;6728;;6728;;6728;;6728;;6728
;5516;;6728;;6728;;6728;;6728;;6728
;9956;;6729;;6729;;6729;;6729;;6729
;5599;;6729;;6729;;6729;;6729;;6729
;5320;;6729;;6729;;6729;;6729;;6729
;913;;6729;;6729;;6729;;6729;;6729
;8749;;6729;;6729;;6729;;6729;;6729
;1138;;6729;;6729;;6729;;6729;;6729
;5747;;6729;;6729;;6729;;6729;;6729
;1169;;6729;;6729;;6729;;6729;;6729
;2579;;6730;;6730;;6730;;6730;;6730
;2045;;6730;;6730;;6730;;6730;;6730
;31;;6730;;6730;;6730;;6730;;6730
;8566;;6730;;6730;;6730;;6730;;6730
;1212;;6730;;6730;;6730;;6730;;6730
;1737;;6730;;6730;;6730;;6730;;6730
;8913;;6730;;6730;;6730;;6730;;6730
;4461;;6730;;6730;;6730;;6730;;6730
;2367;;6730;;6730;;6730;;6730;;6730
;9143;;6731;;6731;;6731;;6731;;6731
;4054;;6731;;6731;;6731;;6731;;6731
;1968;;6731;;6731;;6731;;6731;;6731
;321;;6731;;6731;;6731;;6731;;6731
;8037;;6731;;6731;;6731;;6731;;6731
;695;;6731;;6731;;6731;;6731;;6731
;5013;;6731;;6731;;6731;;6731;;6731
;2605;;6731;;6731;;6731;;6731;;6731
;1678;;6731;;6731;;6731;;6731;;6731
;8491;;6731;;6731;;6731;;6731;;6731
;8053;;6731;;6731;;6731;;6731;;6731
;4553;;6731;;6731;;6731;;6731;;6731
;950;;6731;;6731;;6731;;6731;;6731
;541;;6732;;6732;;6732;;6732;;6732
;2191;;6732;;6732;;6732;;6732;;6732
;7591;;6732;;6732;;6732;;6732;;6732
;6967;;6732;;6732;;6732;;6732;;6732
;8176;;6732;;6732;;6732;;6732;;6732
;9197;;6732;;6732;;6732;;6732;;6732
;7210;;6732;;6732;;6732;;6732;;6732
;9557;;6733;;6733;;6733;;6733;;6733
;4288;;6733;;6733;;6733;;6733;;6733
;9000;;6733;;6733;;6733;;6733;;6733
;4186;;6733;;6733;;6733;;6733;;6733
;5561;;6733;;6733;;6733;;6733;;6733
;2331;;6733;;6733;;6733;;6733;;6733
;5096;;6733;;6733;;6733;;6733;;6733
;2217;;6733;;6733;;6733;;6733;;6733
;3228;;6733;;6733;;6733;;6733;;6733
;9743;;6733;;6733;;6733;;6733;;6733
;1758;;6733;;6733;;6733;;6733;;6733
;5094;;6733;;6733;;6733;;6733;;6733
;1586;;6733;;6733;;6733;;6733;;6733
;6326;;6734;;6734;;6734;;6734;;6734
;3014;;6734;;6734;;6734;;6734;;6734
;2562;;6734;;6734;;6734;;6734;;6734
;169;;6734;;6734;;6734;;6734;;6734
;2928;;6734;;6734;;6734;;6734;;6734
;6647;;6734;;6734;;6734;;6734;;6734
;7538;;6734;;6734;;6734;;6734;;6734
;8866;;6734;;6734;;6734;;6734;;6734
;6687;;6734;;6734;;6734;;6734;;6734
;1693;;6734;;6734;;6734;;6734;;6734
;9828;;6734;;6734;;6734;;6734;;6734
;5599;;6735;;6735;;6735;;6735;;6735
;6313;;6735;;6735;;6735;;6735;;6735
;344;;6735;;6735;;6735;;6735;;6735
;5797;;6735;;6735;;6735;;6735;;6735
;4990;;6735;;6735;;6735;;6735;;6735
;9353;;6735;;6735;;6735;;6735;;6735
;2118;;6735;;6735;;6735;;6735;;6735
;6354;;6735;;6735;;6735;;6735;;6735
;8933;;6735;;6735;;6735;;6735;;6735
;4327;;6735;;6735;;6735;;6735;;6735
;7535;;6736;;6736;;6736;;6736;;6736
;2541;;6736;;6736;;6736;;6736;;6736
;2862;;6736;;6736;;6736;;6736;;6736
;1801;;6736;;6736;;6736;;6736;;6736
;64;;6736;;6736;;6736;;6736;;6736
;7427;;6736;;6736;;6736;;6736;;6736
;773;;6736;;6736;;6736;;6736;;6736
;4250;;6736;;6736;;6736;;6736;;6736
;4202;;6736;;6736;;6736;;6736;;6736
;5100;;6736;;6736;;6736;;6736;;6736
;2960;;6736;;6736;;6736;;6736;;6736
;7803;;6736;;6736;;6736;;6736;;6736
;8443;;6736;;6736;;6736;;6736;;6736
;3331;;6736;;6736;;6736;;6736;;6736
;1054;;6736;;6736;;6736;;6736;;6736
;7143;;6737;;6737;;6737;;6737;;6737
;6094;;6737;;6737;;6737;;6737;;6737
;1143;;6737;;6737;;6737;;6737;;6737
;2003;;6737;;6737;;6737;;6737;;6737
;507;;6737;;6737;;6737;;6737;;6737
;9743;;6737;;6737;;6737;;6737;;6737
;800;;6737;;6737;;6737;;6737;;6737
;9763;;6737;;6737;;6737;;6737;;6737
;1397;;6737;;6737;;6737;;6737;;6737
;4673;;6737;;6737;;6737;;6737;;6737
;4214;;6737;;6737;;6737;;6737;;6737
;4476;;6737;;6737;;6737;;6737;;6737
;7084;;6738;;6738;;6738;;6738;;6738
;3171;;6738;;6738;;6738;;6738;;6738
;494;;6738;;6738;;6738;;6738;;6738
;8362;;6738;;6738;;6738;;6738;;6738
;5696;;6738;;6738;;6738;;6738;;6738
;3776;;6738;;6738;;6738;;6738;;6738
;3142;;6738;;6738;;6738;;6738;;6738
;2261;;6738;;6738;;6738;;6738;;6738
;7236;;6738;;6738;;6738;;6738;;6738
;1446;;6738;;6738;;6738;;6738;;6738
;8340;;6738;;6738;;6738;;6738;;6738
;4685;;6739;;6739;;6739;;6739;;6739
;2457;;6739;;6739;;6739;;6739;;6739
;2058;;6739;;6739;;6739;;6739;;6739
;857;;6739;;6739;;6739;;6739;;6739
;4969;;6739;;6739;;6739;;6739;;6739
;8797;;6739;;6739;;6739;;6739;;6739
;1673;;6739;;6739;;6739;;6739;;6739
;6732;;6739;;6739;;6739;;6739;;6739
;3180;;6739;;6739;;6739;;6739;;6739
;676;;6740;;6740;;6740;;6740;;6740
;6770;;6740;;6740;;6740;;6740;;6740
;8597;;6740;;6740;;6740;;6740;;6740
;9913;;6740;;6740;;6740;;6740;;6740
;9973;;6740;;6740;;6740;;6740;;6740
;323;;6741;;6741;;6741;;6741;;6741
;9606;;6741;;6741;;6741;;6741;;6741
;6921;;6741;;6741;;6741;;6741;;6741
;4169;;6741;;6741;;6741;;6741;;6741
;9937;;6741;;6741;;6741;;6741;;6741
;1217;;6741;;6741;;6741;;6741;;6741
;4027;;6741;;6741;;6741;;6741;;6741
;9295;;6742;;6742;;6742;;6742;;6742
;6764;;6742;;6742;;6742;;6742;;6742
;5222;;6742;;6742;;6742;;6742;;6742
;2651;;6742;;6742;;6742;;6742;;6742
;3236;;6742;;6742;;6742;;6742;;6742
;4785;;6742;;6742;;6742;;6742;;6742
;1915;;6742;;6742;;6742;;6742;;6742
;4789;;6742;;6742;;6742;;6742;;6742
;2657;;6742;;6742;;6742;;6742;;6742
;9202;;6743;;6743;;6743;;6743;;6743
;498;;6743;;6743;;6743;;6743;;6743
;2683;;6743;;6743;;6743;;6743;;6743
;3861;;6743;;6743;;6743;;6743;;6743
;116;;6743;;6743;;6743;;6743;;6743
;5109;;6744;;6744;;6744;;6744;;6744
;3110;;6744;;6744;;6744;;6744;;6744
;2084;;6744;;6744;;6744;;6744;;6744
;3639;;6744;;6744;;6744;;6744;;6744
;6453;;6744;;6744;;6744;;6744;;6744
;8138;;6744;;6744;;6744;;6744;;6744
;9712;;6744;;6744;;6744;;6744;;6744
;4923;;6744;;6744;;6744;;6744;;6744
;4883;;6745;;6745;;6745;;6745;;6745
;9677;;6745;;6745;;6745;;6745;;6745
;9272;;6745;;6745;;6745;;6745;;6745
;8001;;6745;;6745;;6745;;6745;;6745
;734;;6745;;6745;;6745;;6745;;6745
;9034;;6745;;6745;;6745;;6745;;6745
;9086;;6746;;6746;;6746;;6746;;6746
;9264;;6746;;6746;;6746;;6746;;6746
;8383;;6746;;6746;;6746;;6746;;6746
;3264;;6746;;6746;;6746;;6746;;6746
;845;;6746;;6746;;6746;;6746;;6746
;4825;;6746;;6746;;6746;;6746;;6746
;2321;;6746;;6746;;6746;;6746;;6746
;5712;;6746;;6746;;6746;;6746;;6746
;634;;6746;;6746;;6746;;6746;;6746
;5996;;6746;;6746;;6746;;6746;;6746
;1830;;6746;;6746;;6746;;6746;;6746
;807;;6746;;6746;;6746;;6746;;6746
;714;;6746;;6746;;6746;;6746;;6746
;2508;;6746;;6746;;6746;;6746;;6746
;101;;6746;;6746;;6746;;6746;;6746
;4360;;6747;;6747;;6747;;6747;;6747
;5109;;6747;;6747;;6747;;6747;;6747
;8769;;6747;;6747;;6747;;6747;;6747
;2104;;6747;;6747;;6747;;6747;;6747
;8367;;6747;;6747;;6747;;6747;;6747
;1833;;6747;;6747;;6747;;6747;;6747
;6189;;6747;;6747;;6747;;6747;;6747
;1301;;6747;;6747;;6747;;6747;;6747
;9393;;6747;;6747;;6747;;6747;;6747
;2674;;6747;;6747;;6747;;6747;;6747
;9634;;6747;;6747;;6747;;6747;;6747
;5419;;6748;;6748;;6748;;6748;;6748
;3863;;6748;;6748;;6748;;6748;;6748
;7817;;6748;;6748;;6748;;6748;;6748
;1025;;6748;;6748;;6748;;6748;;6748
;2096;;6748;;6748;;6748;;6748;;6748
;1629;;6748;;6748;;6748;;6748;;6748
;8379;;6748;;6748;;6748;;6748;;6748
;5845;;6748;;6748;;6748;;6748;;6748
;4328;;6748;;6748;;6748;;6748;;6748
;70;;6748;;6748;;6748;;6748;;6748
;747;;6749;;6749;;6749;;6749;;6749
;7426;;6749;;6749;;6749;;6749;;6749
;3161;;6749;;6749;;6749;;6749;;6749
;6098;;6749;;6749;;6749;;6749;;6749
;2122;;6749;;6749;;6749;;6749;;6749
;136;;6749;;6749;;6749;;6749;;6749
;9053;;6749;;6749;;6749;;6749;;6749
;6163;;6749;;6749;;6749;;6749;;6749
;6518;;6749;;6749;;6749;;6749;;6749
;4221;;6749;;6749;;6749;;6749;;6749
;5703;;6749;;6749;;6749;;6749;;6749
;2252;;6749;;6749;;6749;;6749;;6749
;9553;;6749;;6749;;6749;;6749;;6749
;9545;;6749;;6749;;6749;;6749;;6749
;2057;;6749;;6749;;6749;;6749;;6749
;5515;;6749;;6749;;6749;;6749;;6749
;7443;;6750;;6750;;6750;;6750;;6750
;8691;;6750;;6750;;6750;;6750;;6750
;5206;;6750;;6750;;6750;;6750;;6750
;3352;;6750;;6750;;6750;;6750;;6750
;6834;;6750;;6750;;6750;;6750;;6750
;2813;;6750;;6750;;6750;;6750;;6750
;2659;;6751;;6751;;6751;;6751;;6751
;4366;;6751;;6751;;6751;;6751;;6751
;3650;;6751;;6751;;6751;;6751;;6751
;5163;;6751;;6751;;6751;;6751;;6751
;5652;;6751;;6751;;6751;;6751;;6751
;411;;6752;;6752;;6752;;6752;;6752
;360;;6752;;6752;;6752;;6752;;6752
;5706;;6752;;6752;;6752;;6752;;6752
;3636;;6752;;6752;;6752;;6752;;6752
;579;;6752;;6752;;6752;;6752;;6752
;4947;;6753;;6753;;6753;;6753;;6753
;2159;;6753;;6753;;6753;;6753;;6753
;4228;;6753;;6753;;6753;;6753;;6753
;2537;;6753;;6753;;6753;;6753;;6753
;2477;;6753;;6753;;6753;;6753;;6753
;8301;;6753;;6753;;6753;;6753;;6753
;9560;;6753;;6753;;6753;;6753;;6753
;496;;6754;;6754;;6754;;6754;;6754
;2109;;6754;;6754;;6754;;6754;;6754
;1947;;6754;;6754;;6754;;6754;;6754
;3743;;6754;;6754;;6754;;6754;;6754
;7998;;6754;;6754;;6754;;6754;;6754
;4929;;6754;;6754;;6754;;6754;;6754
;5733;;6754;;6754;;6754;;6754;;6754
;1154;;6754;;6754;;6754;;6754;;6754
;7586;;6754;;6754;;6754;;6754;;6754
;6939;;6754;;6754;;6754;;6754;;6754
;1425;;6754;;6754;;6754;;6754;;6754
;7214;;6754;;6754;;6754;;6754;;6754
;3832;;6755;;6755;;6755;;6755;;6755
;9;;6755;;6755;;6755;;6755;;6755
;1973;;6755;;6755;;6755;;6755;;6755
;5029;;6755;;6755;;6755;;6755;;6755
;1339;;6755;;6755;;6755;;6755;;6755
;2810;;6755;;6755;;6755;;6755;;6755
;1560;;6755;;6755;;6755;;6755;;6755
;4017;;6755;;6755;;6755;;6755;;6755
;4027;;6755;;6755;;6755;;6755;;6755
;3885;;6755;;6755;;6755;;6755;;6755
;470;;6755;;6755;;6755;;6755;;6755
;5163;;6756;;6756;;6756;;6756;;6756
;255;;6756;;6756;;6756;;6756;;6756
;1852;;6756;;6756;;6756;;6756;;6756
;7528;;6756;;6756;;6756;;6756;;6756
;7131;;6756;;6756;;6756;;6756;;6756
;1164;;6756;;6756;;6756;;6756;;6756
;2553;;6756;;6756;;6756;;6756;;6756
;1651;;6756;;6756;;6756;;6756;;6756
;6993;;6756;;6756;;6756;;6756;;6756
;4470;;6756;;6756;;6756;;6756;;6756
;3688;;6756;;6756;;6756;;6756;;6756
;4207;;6756;;6756;;6756;;6756;;6756
;3012;;6757;;6757;;6757;;6757;;6757
;6182;;6757;;6757;;6757;;6757;;6757
;3982;;6757;;6757;;6757;;6757;;6757
;1755;;6757;;6757;;6757;;6757;;6757
;5385;;6757;;6757;;6757;;6757;;6757
;4174;;6758;;6758;;6758;;6758;;6758
;8040;;6758;;6758;;6758;;6758;;6758
;3888;;6758;;6758;;6758;;6758;;6758
;4262;;6758;;6758;;6758;;6758;;6758
;985;;6758;;6758;;6758;;6758;;6758
;7790;;6758;;6758;;6758;;6758;;6758
;1923;;6758;;6758;;6758;;6758;;6758
;2455;;6758;;6758;;6758;;6758;;6758
;3190;;6758;;6758;;6758;;6758;;6758
;7193;;6758;;6758;;6758;;6758;;6758
;4414;;6758;;6758;;6758;;6758;;6758
;2160;;6758;;6758;;6758;;6758;;6758
;230;;6759;;6759;;6759;;6759;;6759
;1123;;6759;;6759;;6759;;6759;;6759
;1825;;6759;;6759;;6759;;6759;;6759
;3732;;6759;;6759;;6759;;6759;;6759
;51;;6759;;6759;;6759;;6759;;6759
;4030;;6760;;6760;;6760;;6760;;6760
;4021;;6760;;6760;;6760;;6760;;6760
;8598;;6760;;6760;;6760;;6760;;6760
;7220;;6760;;6760;;6760;;6760;;6760
;985;;6760;;6760;;6760;;6760;;6760
;9714;;6760;;6760;;6760;;6760;;6760
;2031;;6760;;6760;;6760;;6760;;6760
;7006;;6760;;6760;;6760;;6760;;6760
;7150;;6760;;6760;;6760;;6760;;6760
;9810;;6761;;6761;;6761;;6761;;6761
;4655;;6761;;6761;;6761;;6761;;6761
;494;;6761;;6761;;6761;;6761;;6761
;5535;;6761;;6761;;6761;;6761;;6761
;2101;;6761;;6761;;6761;;6761;;6761
;1175;;6761;;6761;;6761;;6761;;6761
;3124;;6761;;6761;;6761;;6761;;6761
;8162;;6761;;6761;;6761;;6761;;6761
;7558;;6761;;6761;;6761;;6761;;6761
;2870;;6762;;6762;;6762;;6762;;6762
;674;;6762;;6762;;6762;;6762;;6762
;1850;;6762;;6762;;6762;;6762;;6762
;1373;;6762;;6762;;6762;;6762;;6762
;3602;;6762;;6762;;6762;;6762;;6762
;2118;;6762;;6762;;6762;;6762;;6762
;1160;;6762;;6762;;6762;;6762;;6762
;6071;;6762;;6762;;6762;;6762;;6762
;5705;;6762;;6762;;6762;;6762;;6762
;8643;;6762;;6762;;6762;;6762;;6762
;4785;;6762;;6762;;6762;;6762;;6762
;2595;;6763;;6763;;6763;;6763;;6763
;137;;6763;;6763;;6763;;6763;;6763
;1943;;6763;;6763;;6763;;6763;;6763
;8210;;6763;;6763;;6763;;6763;;6763
;4110;;6763;;6763;;6763;;6763;;6763
;7709;;6763;;6763;;6763;;6763;;6763
;6120;;6763;;6763;;6763;;6763;;6763
;9714;;6763;;6763;;6763;;6763;;6763
;9314;;6763;;6763;;6763;;6763;;6763
;4089;;6764;;6764;;6764;;6764;;6764
;816;;6764;;6764;;6764;;6764;;6764
;8087;;6764;;6764;;6764;;6764;;6764
;170;;6764;;6764;;6764;;6764;;6764
;472;;6764;;6764;;6764;;6764;;6764
;4795;;6764;;6764;;6764;;6764;;6764
;6188;;6764;;6764;;6764;;6764;;6764
;9625;;6764;;6764;;6764;;6764;;6764
;1987;;6764;;6764;;6764;;6764;;6764
;7775;;6764;;6764;;6764;;6764;;6764
;1649;;6764;;6764;;6764;;6764;;6764
;364;;6764;;6764;;6764;;6764;;6764
;4677;;6764;;6764;;6764;;6764;;6764
;636;;6764;;6764;;6764;;6764;;6764
;2707;;6764;;6764;;6764;;6764;;6764
;3565;;6764;;6764;;6764;;6764;;6764
;8637;;6765;;6765;;6765;;6765;;6765
;8579;;6765;;6765;;6765;;6765;;6765
;5998;;6765;;6765;;6765;;6765;;6765
;8089;;6765;;6765;;6765;;6765;;6765
;7092;;6765;;6765;;6765;;6765;;6765
;4603;;6765;;6765;;6765;;6765;;6765
;8128;;6765;;6765;;6765;;6765;;6765
;7364;;6765;;6765;;6765;;6765;;6765
;2208;;6765;;6765;;6765;;6765;;6765
;6162;;6765;;6765;;6765;;6765;;6765
;3583;;6766;;6766;;6766;;6766;;6766
;3948;;6766;;6766;;6766;;6766;;6766
;1431;;6766;;6766;;6766;;6766;;6766
;7921;;6766;;6766;;6766;;6766;;6766
;3998;;6766;;6766;;6766;;6766;;6766
;5643;;6766;;6766;;6766;;6766;;6766
;1320;;6766;;6766;;6766;;6766;;6766
;9635;;6766;;6766;;6766;;6766;;6766
;3484;;6766;;6766;;6766;;6766;;6766
;9761;;6767;;6767;;6767;;6767;;6767
;9079;;6767;;6767;;6767;;6767;;6767
;360;;6767;;6767;;6767;;6767;;6767
;1390;;6767;;6767;;6767;;6767;;6767
;4481;;6767;;6767;;6767;;6767;;6767
;4487;;6767;;6767;;6767;;6767;;6767
;789;;6767;;6767;;6767;;6767;;6767
;7006;;6767;;6767;;6767;;6767;;6767
;9450;;6767;;6767;;6767;;6767;;6767
;9213;;6767;;6767;;6767;;6767;;6767
;3246;;6767;;6767;;6767;;6767;;6767
;7587;;6767;;6767;;6767;;6767;;6767
;7338;;6768;;6768;;6768;;6768;;6768
;930;;6768;;6768;;6768;;6768;;6768
;6822;;6768;;6768;;6768;;6768;;6768
;2691;;6768;;6768;;6768;;6768;;6768
;6782;;6768;;6768;;6768;;6768;;6768
;3881;;6768;;6768;;6768;;6768;;6768
;2550;;6768;;6768;;6768;;6768;;6768
;486;;6768;;6768;;6768;;6768;;6768
;4621;;6768;;6768;;6768;;6768;;6768
;6514;;6768;;6768;;6768;;6768;;6768
;2268;;6768;;6768;;6768;;6768;;6768
;734;;6768;;6768;;6768;;6768;;6768
;8901;;6769;;6769;;6769;;6769;;6769
;9086;;6769;;6769;;6769;;6769;;6769
;2854;;6769;;6769;;6769;;6769;;6769
;2404;;6769;;6769;;6769;;6769;;6769
;1189;;6769;;6769;;6769;;6769;;6769
;612;;6769;;6769;;6769;;6769;;6769
;5456;;6769;;6769;;6769;;6769;;6769
;20;;6769;;6769;;6769;;6769;;6769
;1198;;6769;;6769;;6769;;6769;;6769
;2515;;6769;;6769;;6769;;6769;;6769
;4795;;6769;;6769;;6769;;6769;;6769
;1595;;6769;;6769;;6769;;6769;;6769
;2420;;6769;;6769;;6769;;6769;;6769
;9609;;6770;;6770;;6770;;6770;;6770
;3086;;6770;;6770;;6770;;6770;;6770
;2432;;6770;;6770;;6770;;6770;;6770
;1177;;6770;;6770;;6770;;6770;;6770
;1124;;6770;;6770;;6770;;6770;;6770
;8288;;6770;;6770;;6770;;6770;;6770
;865;;6770;;6770;;6770;;6770;;6770
;9899;;6770;;6770;;6770;;6770;;6770
;887;;6771;;6771;;6771;;6771;;6771
;2119;;6771;;6771;;6771;;6771;;6771
;3616;;6771;;6771;;6771;;6771;;6771
;2141;;6771;;6771;;6771;;6771;;6771
;7055;;6771;;6771;;6771;;6771;;6771
;4331;;6771;;6771;;6771;;6771;;6771
;1742;;6771;;6771;;6771;;6771;;6771
;2916;;6771;;6771;;6771;;6771;;6771
;54;;6771;;6771;;6771;;6771;;6771
;5311;;6771;;6771;;6771;;6771;;6771
;5477;;6771;;6771;;6771;;6771;;6771
;787;;6772;;6772;;6772;;6772;;6772
;5112;;6772;;6772;;6772;;6772;;6772
;257;;6772;;6772;;6772;;6772;;6772
;1276;;6772;;6772;;6772;;6772;;6772
;9577;;6772;;6772;;6772;;6772;;6772
;356;;6772;;6772;;6772;;6772;;6772
;1295;;6772;;6772;;6772;;6772;;6772
;1303;;6772;;6772;;6772;;6772;;6772
;1848;;6772;;6772;;6772;;6772;;6772
;9638;;6772;;6772;;6772;;6772;;6772
;6956;;6772;;6772;;6772;;6772;;6772
;3342;;6772;;6772;;6772;;6772;;6772
;4794;;6772;;6772;;6772;;6772;;6772
;1490;;6773;;6773;;6773;;6773;;6773
;3843;;6773;;6773;;6773;;6773;;6773
;3055;;6773;;6773;;6773;;6773;;6773
;2815;;6773;;6773;;6773;;6773;;6773
;1875;;6773;;6773;;6773;;6773;;6773
;2956;;6773;;6773;;6773;;6773;;6773
;9158;;6773;;6773;;6773;;6773;;6773
;2986;;6773;;6773;;6773;;6773;;6773
;7653;;6773;;6773;;6773;;6773;;6773
;5229;;6773;;6773;;6773;;6773;;6773
;3612;;6774;;6774;;6774;;6774;;6774
;3373;;6774;;6774;;6774;;6774;;6774
;1647;;6774;;6774;;6774;;6774;;6774
;1971;;6774;;6774;;6774;;6774;;6774
;5085;;6774;;6774;;6774;;6774;;6774
;866;;6774;;6774;;6774;;6774;;6774
;5174;;6774;;6774;;6774;;6774;;6774
;8593;;6774;;6774;;6774;;6774;;6774
;5022;;6774;;6774;;6774;;6774;;6774
;3404;;6775;;6775;;6775;;6775;;6775
;1838;;6775;;6775;;6775;;6775;;6775
;2407;;6775;;6775;;6775;;6775;;6775
;3039;;6775;;6775;;6775;;6775;;6775
;4493;;6775;;6775;;6775;;6775;;6775
;7682;;6775;;6775;;6775;;6775;;6775
;6727;;6775;;6775;;6775;;6775;;6775
