Search data
Key;44
Time search;0.0000000000
Position;60

Sort data
;Index;Not sorted array;;Sorted array
;4049;9531;;3465
;4050;9942;;3465
;4051;698;;3467
;4052;9522;;3469
;4053;1155;;3472
;4054;7587;;3472
;4055;5257;;3475
;4056;3158;;3476
;4057;4464;;3477
;4058;3762;;3477
;4059;8510;;3480
;4060;946;;3481
;4061;1065;;3483
;4062;8380;;3485
;4063;3165;;3485
;4064;5946;;3486
;4065;3540;;3486
;4066;7297;;3487
;4067;8042;;3487
;4068;4464;;3487
;4069;3194;;3488
;4070;2584;;3489
;4071;270;;3490
;4072;2715;;3490
;4073;2200;;3492
;4074;1206;;3495
;4075;2106;;3495
;4076;1302;;3497
;4077;4696;;3497
;4078;8833;;3500
;4079;7611;;3501
;4080;9067;;3502
;4081;415;;3503
;4082;6645;;3503
;4083;175;;3504
;4084;6354;;3505
;4085;3448;;3505
;4086;4919;;3509
;4087;3079;;3509
;4088;7988;;3509
;4089;6321;;3511
;4090;7592;;3517
;4091;1597;;3517
;4092;2197;;3518
;4093;3509;;3519
;4094;8652;;3523
;4095;71;;3523
;4096;658;;3524
;4097;4122;;3525
;4098;6859;;3525
;4099;7997;;3525
;4100;999;;3526
;4101;1899;;3527
;4102;4120;;3527
;4103;1320;;3529
;4104;2036;;3529
;4105;6984;;3531
;4106;4912;;3532
;4107;1915;;3533
;4108;3953;;3535
;4109;9485;;3535
;4110;741;;3537
;4111;199;;3540
;4112;1567;;3542
;4113;4208;;3542
;4114;6844;;3543
;4115;169;;3545
;4116;9681;;3546
;4117;4879;;3546
;4118;1108;;3547
;4119;7207;;3548
;4120;5259;;3549
;4121;5706;;3549
;4122;3849;;3552
;4123;4075;;3554
;4124;8026;;3554
;4125;124;;3556
;4126;7607;;3557
;4127;7774;;3558
;4128;2884;;3559
;4129;128;;3559
;4130;4546;;3561
;4131;3145;;3561
;4132;481;;3562
;4133;1714;;3565
;4134;149;;3565
;4135;4168;;3566
;4136;3338;;3566
;4137;307;;3567
;4138;6793;;3569
;4139;3504;;3569
;4140;1105;;3572
;4141;1697;;3572
;4142;8217;;3573
;4143;5955;;3573
;4144;6641;;3573
;4145;2343;;3576
;4146;6133;;3577
;4147;2097;;3577
;4148;679;;3578
;4149;736;;3579
;4150;9555;;3580
;4151;5633;;3580
;4152;1954;;3582
;4153;930;;3584
;4154;252;;3584
;4155;9904;;3584
;4156;279;;3585
;4157;2488;;3586
;4158;4870;;3586
;4159;1754;;3586
;4160;6072;;3588
;4161;2176;;3589
;4162;6701;;3590
;4163;5415;;3591
;4164;8086;;3592
;4165;4231;;3592
;4166;7480;;3592
;4167;9975;;3592
;4168;260;;3592
;4169;514;;3594
;4170;8938;;3596
;4171;6657;;3597
;4172;4990;;3599
;4173;9438;;3602
;4174;8981;;3603
;4175;5447;;3604
;4176;5242;;3608
;4177;4618;;3609
;4178;6070;;3611
;4179;5631;;3611
;4180;4061;;3612
;4181;7219;;3613
;4182;8781;;3614
;4183;990;;3617
;4184;2833;;3622
;4185;8672;;3623
;4186;1563;;3623
;4187;1302;;3624
;4188;502;;3625
;4189;6928;;3627
;4190;721;;3627
;4191;4898;;3629
;4192;1447;;3630
;4193;945;;3631
;4194;8406;;3632
;4195;2222;;3635
;4196;8686;;3635
;4197;5794;;3636
;4198;3577;;3637
;4199;2844;;3637
;4200;8683;;3638
;4201;1547;;3639
;4202;3240;;3640
;4203;485;;3640
;4204;6464;;3642
;4205;1723;;3643
;4206;337;;3644
;4207;6653;;3644
;4208;7168;;3646
;4209;8130;;3646
;4210;5255;;3647
;4211;1466;;3648
;4212;4858;;3649
;4213;2512;;3650
;4214;9656;;3650
;4215;3318;;3651
;4216;3201;;3652
;4217;142;;3652
;4218;1276;;3653
;4219;1506;;3655
;4220;2702;;3656
;4221;684;;3656
;4222;5023;;3659
;4223;270;;3659
;4224;6312;;3661
;4225;8250;;3666
;4226;3475;;3666
;4227;311;;3668
;4228;6850;;3669
;4229;9195;;3670
;4230;5488;;3670
;4231;1520;;3671
;4232;6101;;3671
;4233;183;;3671
;4234;4798;;3673
;4235;7892;;3675
;4236;8848;;3675
;4237;6784;;3675
;4238;245;;3676
;4239;2187;;3681
;4240;4462;;3682
;4241;8343;;3683
;4242;8258;;3684
;4243;6859;;3684
;4244;8871;;3686
;4245;4016;;3687
;4246;8172;;3690
;4247;2832;;3692
;4248;4441;;3694
;4249;7683;;3694
;4250;6088;;3694
;4251;2015;;3695
;4252;3976;;3697
;4253;8516;;3698
;4254;8298;;3699
;4255;39;;3700
;4256;1283;;3700
;4257;3205;;3704
;4258;9997;;3705
;4259;9146;;3705
;4260;5769;;3709
;4261;3675;;3712
;4262;917;;3713
;4263;9387;;3713
;4264;5020;;3714
;4265;6030;;3714
;4266;7442;;3716
;4267;1735;;3716
;4268;2389;;3716
;4269;373;;3717
;4270;3480;;3717
;4271;2073;;3718
;4272;777;;3719
;4273;786;;3722
;4274;8381;;3724
;4275;1785;;3725
;4276;522;;3727
;4277;8345;;3728
;4278;979;;3729
;4279;6085;;3730
;4280;5713;;3730
;4281;935;;3734
;4282;9735;;3737
;4283;883;;3737
;4284;2186;;3739
;4285;6096;;3742
;4286;648;;3742
;4287;2085;;3743
;4288;4752;;3746
;4289;521;;3749
;4290;9260;;3749
;4291;1982;;3750
;4292;6636;;3751
;4293;7688;;3753
;4294;9919;;3753
;4295;7236;;3754
;4296;6792;;3754
;4297;7065;;3757
;4298;9278;;3757
;4299;4198;;3758
;4300;1496;;3758
;4301;6386;;3759
;4302;1011;;3760
;4303;976;;3760
;4304;7547;;3760
;4305;2121;;3762
;4306;3202;;3762
;4307;7245;;3763
;4308;6702;;3766
;4309;8564;;3771
;4310;1539;;3772
;4311;2572;;3772
;4312;2257;;3773
;4313;2370;;3773
;4314;1920;;3774
;4315;1654;;3774
;4316;9359;;3775
;4317;1080;;3775
;4318;7298;;3776
;4319;3391;;3777
;4320;3960;;3777
;4321;510;;3779
;4322;9591;;3780
;4323;5867;;3784
;4324;2033;;3784
;4325;1675;;3785
;4326;2136;;3787
;4327;499;;3787
;4328;7775;;3788
;4329;5790;;3789
;4330;4376;;3790
;4331;1256;;3790
;4332;272;;3791
;4333;703;;3791
;4334;5086;;3792
;4335;967;;3793
;4336;9515;;3795
;4337;3542;;3795
;4338;3495;;3799
;4339;3566;;3799
;4340;8456;;3803
;4341;4186;;3805
;4342;8437;;3805
;4343;9198;;3810
;4344;2626;;3811
;4345;8364;;3815
;4346;1085;;3815
;4347;1665;;3815
;4348;8908;;3817
;4349;340;;3817
;4350;1360;;3817
;4351;2814;;3818
;4352;1154;;3818
;4353;8012;;3821
;4354;9752;;3822
;4355;3338;;3826
;4356;8706;;3826
;4357;2525;;3826
;4358;630;;3829
;4359;9249;;3829
;4360;3179;;3830
;4361;3079;;3830
;4362;8313;;3831
;4363;8838;;3831
;4364;2517;;3832
;4365;8421;;3833
;4366;4145;;3833
;4367;5991;;3834
;4368;1969;;3834
;4369;1839;;3837
;4370;4308;;3837
;4371;6565;;3838
;4372;3762;;3839
;4373;9473;;3840
;4374;3681;;3843
;4375;1970;;3843
;4376;3147;;3844
;4377;7053;;3845
;4378;2708;;3847
;4379;6508;;3848
;4380;6715;;3849
;4381;4429;;3849
;4382;1066;;3849
;4383;7689;;3850
;4384;4663;;3850
;4385;1771;;3851
;4386;5541;;3851
;4387;6259;;3851
;4388;8631;;3852
;4389;3572;;3854
;4390;2514;;3855
;4391;966;;3855
;4392;5988;;3855
;4393;8170;;3856
;4394;8168;;3856
;4395;2199;;3856
;4396;655;;3859
;4397;3850;;3865
;4398;3444;;3865
;4399;2936;;3865
;4400;6278;;3869
;4401;9406;;3870
;4402;9427;;3872
;4403;313;;3872
;4404;7523;;3873
;4405;2371;;3873
;4406;3327;;3874
;4407;7073;;3875
;4408;3461;;3876
;4409;2173;;3877
;4410;9934;;3877
;4411;1102;;3878
;4412;5587;;3879
;4413;1417;;3882
;4414;1463;;3883
;4415;6153;;3885
;4416;6126;;3885
;4417;595;;3886
;4418;1495;;3888
;4419;9213;;3888
;4420;2406;;3893
;4421;7370;;3896
;4422;3859;;3901
;4423;3305;;3902
;4424;2496;;3902
;4425;4833;;3903
;4426;4223;;3904
;4427;4852;;3906
;4428;7879;;3910
;4429;519;;3912
;4430;6126;;3912
;4431;7793;;3913
;4432;1585;;3914
;4433;1465;;3914
;4434;1371;;3915
;4435;5444;;3916
;4436;7107;;3917
;4437;7271;;3917
;4438;4087;;3917
;4439;8099;;3917
;4440;6519;;3919
;4441;8596;;3921
;4442;5715;;3922
;4443;7552;;3924
;4444;2492;;3925
;4445;4753;;3925
;4446;8257;;3927
;4447;7590;;3929
;4448;4959;;3929
;4449;3357;;3930
;4450;886;;3930
;4451;7809;;3930
;4452;5865;;3931
;4453;5686;;3931
;4454;2019;;3933
;4455;259;;3934
;4456;2313;;3935
;4457;2435;;3935
;4458;1028;;3935
;4459;4101;;3936
;4460;468;;3936
;4461;2869;;3939
;4462;456;;3940
;4463;6731;;3941
;4464;7578;;3941
;4465;6074;;3943
;4466;1395;;3946
;4467;843;;3946
;4468;1274;;3946
;4469;3316;;3947
;4470;5024;;3948
;4471;511;;3950
;4472;8585;;3952
;4473;5722;;3953
;4474;8971;;3953
;4475;57;;3954
;4476;4095;;3954
;4477;8174;;3955
;4478;5038;;3959
;4479;2183;;3959
;4480;6658;;3960
;4481;7295;;3961
;4482;5722;;3963
;4483;6983;;3964
;4484;6231;;3965
;4485;9503;;3965
;4486;2232;;3966
;4487;4300;;3966
;4488;5590;;3967
;4489;1480;;3967
;4490;7408;;3968
;4491;5505;;3969
;4492;2702;;3971
;4493;2858;;3971
;4494;9818;;3971
;4495;557;;3973
;4496;5561;;3976
;4497;4120;;3976
;4498;5028;;3977
;4499;3656;;3977
;4500;5713;;3977
;4501;3332;;3978
;4502;3092;;3985
;4503;7182;;3985
;4504;6467;;3986
;4505;1320;;3987
;4506;7358;;3987
;4507;1074;;3987
;4508;3987;;3988
;4509;9094;;3989
;4510;4983;;3990
;4511;1364;;3990
;4512;7264;;3991
;4513;9714;;3991
;4514;6746;;3992
;4515;4390;;3992
;4516;425;;3993
;4517;6255;;3993
;4518;3163;;3993
;4519;1467;;3994
;4520;5792;;3995
;4521;4231;;3997
;4522;2619;;3998
;4523;2880;;4000
;4524;4718;;4000
;4525;6128;;4001
;4526;9948;;4006
;4527;4720;;4007
;4528;9079;;4007
;4529;2091;;4007
;4530;3766;;4008
;4531;7587;;4008
;4532;5808;;4009
;4533;2126;;4010
;4534;4825;;4010
;4535;1159;;4013
;4536;7518;;4014
;4537;3220;;4015
;4538;35;;4015
;4539;1314;;4015
;4540;5456;;4015
;4541;4147;;4016
;4542;9156;;4016
;4543;134;;4017
;4544;3360;;4018
;4545;751;;4019
;4546;6208;;4019
;4547;1478;;4020
;4548;2294;;4020
;4549;2589;;4021
;4550;7524;;4022
;4551;7976;;4023
;4552;9694;;4023
;4553;4090;;4023
;4554;189;;4024
;4555;9372;;4025
;4556;7419;;4026
;4557;301;;4027
;4558;1702;;4027
;4559;4844;;4028
;4560;523;;4028
;4561;6539;;4030
;4562;609;;4031
;4563;1827;;4033
;4564;6637;;4035
;4565;8186;;4037
;4566;7416;;4041
;4567;1827;;4041
;4568;5169;;4041
;4569;7623;;4042
;4570;4899;;4047
;4571;2514;;4047
;4572;415;;4049
;4573;3644;;4050
;4574;5436;;4050
;4575;3669;;4052
;4576;378;;4055
;4577;1676;;4055
;4578;7858;;4056
;4579;7952;;4057
;4580;9846;;4058
;4581;7137;;4059
;4582;5915;;4061
;4583;2988;;4061
;4584;4616;;4062
;4585;7288;;4062
;4586;2382;;4063
;4587;8074;;4065
;4588;333;;4066
;4589;3915;;4066
;4590;1056;;4069
;4591;5656;;4071
;4592;62;;4072
;4593;9616;;4074
;4594;4524;;4075
;4595;2129;;4075
;4596;7442;;4077
;4597;1984;;4078
;4598;4872;;4080
;4599;7049;;4081
;4600;3396;;4081
;4601;8026;;4082
;4602;8582;;4083
;4603;202;;4083
;4604;8775;;4084
;4605;5416;;4084
;4606;665;;4084
;4607;4552;;4085
;4608;8759;;4086
;4609;2755;;4087
;4610;1417;;4088
;4611;2844;;4090
;4612;3554;;4090
;4613;9443;;4091
;4614;6824;;4092
;4615;1999;;4095
;4616;8422;;4096
;4617;121;;4098
;4618;5733;;4099
;4619;1413;;4099
;4620;9917;;4099
;4621;5793;;4099
;4622;1873;;4101
;4623;2060;;4105
;4624;1175;;4106
;4625;9074;;4107
;4626;5985;;4108
;4627;2501;;4112
;4628;1622;;4114
;4629;3208;;4115
;4630;7395;;4115
;4631;1026;;4117
;4632;6720;;4117
;4633;6291;;4118
;4634;1988;;4118
;4635;929;;4119
;4636;9072;;4120
;4637;977;;4120
;4638;193;;4122
;4639;8;;4122
;4640;2254;;4124
;4641;922;;4125
;4642;876;;4129
;4643;5137;;4139
;4644;816;;4140
;4645;3803;;4140
;4646;1090;;4141
;4647;7912;;4141
;4648;2289;;4141
;4649;7253;;4144
;4650;9979;;4144
;4651;7299;;4145
;4652;2322;;4146
;4653;2902;;4146
;4654;7602;;4147
;4655;6369;;4149
;4656;654;;4153
;4657;2729;;4155
;4658;9734;;4155
;4659;2438;;4157
;4660;2274;;4160
;4661;5226;;4161
;4662;6463;;4161
;4663;8134;;4161
;4664;2972;;4164
;4665;4348;;4167
;4666;6453;;4167
;4667;9503;;4168
;4668;2307;;4169
;4669;5518;;4169
;4670;8333;;4169
;4671;7437;;4171
;4672;695;;4171
;4673;3179;;4171
;4674;661;;4172
;4675;3144;;4176
;4676;7659;;4177
;4677;961;;4179
;4678;1907;;4179
;4679;6576;;4179
;4680;3472;;4181
;4681;645;;4182
;4682;3592;;4182
;4683;2972;;4185
;4684;628;;4186
;4685;4196;;4186
;4686;6811;;4188
;4687;5535;;4189
;4688;5835;;4189
;4689;1229;;4191
;4690;3716;;4192
;4691;3532;;4193
;4692;4956;;4193
;4693;6158;;4195
;4694;9749;;4195
;4695;4620;;4196
;4696;3296;;4196
;4697;9724;;4196
;4698;3120;;4196
;4699;4526;;4197
;4700;6406;;4198
;4701;8983;;4199
;4702;3445;;4199
;4703;574;;4199
;4704;1691;;4200
;4705;6588;;4202
;4706;538;;4202
;4707;664;;4205
;4708;8104;;4205
;4709;877;;4208
;4710;353;;4208
;4711;2942;;4208
;4712;7004;;4209
;4713;623;;4209
;4714;4852;;4213
;4715;5625;;4214
;4716;7611;;4214
;4717;7842;;4216
;4718;8724;;4218
;4719;1149;;4218
;4720;135;;4221
;4721;3590;;4221
;4722;146;;4223
;4723;7328;;4227
;4724;3855;;4229
;4725;7804;;4229
;4726;1741;;4230
;4727;6909;;4231
;4728;9381;;4231
;4729;2779;;4232
;4730;9102;;4234
;4731;83;;4235
;4732;692;;4237
;4733;532;;4241
;4734;7312;;4241
;4735;6099;;4242
;4736;6161;;4243
;4737;1047;;4243
;4738;2405;;4245
;4739;5290;;4246
;4740;7569;;4246
;4741;9959;;4247
;4742;2628;;4248
;4743;2139;;4248
;4744;1228;;4248
;4745;7580;;4248
;4746;2471;;4251
;4747;1778;;4252
;4748;7440;;4253
;4749;8456;;4254
;4750;2148;;4255
;4751;9444;;4255
;4752;4745;;4256
;4753;6125;;4258
;4754;7210;;4262
;4755;4698;;4263
;4756;5616;;4265
;4757;1180;;4265
;4758;4815;;4268
;4759;6064;;4270
;4760;6226;;4271
;4761;9472;;4272
;4762;7479;;4272
;4763;9593;;4272
;4764;2482;;4274
;4765;3005;;4277
;4766;8536;;4278
;4767;5333;;4278
;4768;1105;;4285
;4769;7587;;4286
;4770;732;;4287
;4771;5638;;4287
;4772;1165;;4287
;4773;1064;;4287
;4774;4518;;4290
;4775;8399;;4290
;4776;5032;;4291
;4777;7508;;4295
;4778;3896;;4296
;4779;3438;;4299
;4780;3978;;4300
;4781;2638;;4301
;4782;8245;;4305
;4783;4059;;4306
;4784;4169;;4307
;4785;744;;4308
;4786;7362;;4309
;4787;4769;;4310
;4788;1049;;4312
;4789;6518;;4312
;4790;6467;;4313
;4791;558;;4313
;4792;2143;;4314
;4793;3061;;4316
;4794;5603;;4318
;4795;9190;;4319
;4796;2186;;4320
;4797;1226;;4321
;4798;3603;;4322
;4799;7004;;4324
;4800;1300;;4326
;4801;1768;;4327
;4802;423;;4329
;4803;1347;;4331
;4804;5396;;4332
;4805;4566;;4333
;4806;5230;;4333
;4807;1665;;4334
;4808;6152;;4335
;4809;2000;;4336
;4810;3617;;4336
;4811;9173;;4337
;4812;786;;4341
;4813;668;;4343
;4814;1597;;4343
;4815;1579;;4345
;4816;6224;;4345
;4817;7728;;4346
;4818;6260;;4346
;4819;2158;;4346
;4820;3425;;4347
;4821;3267;;4348
;4822;9312;;4350
;4823;734;;4351
;4824;452;;4353
;4825;5169;;4353
;4826;9562;;4355
;4827;1570;;4360
;4828;8211;;4360
;4829;9235;;4360
;4830;6890;;4361
;4831;1711;;4362
;4832;2064;;4363
;4833;4750;;4364
;4834;8960;;4364
;4835;7545;;4365
;4836;4767;;4368
;4837;1754;;4369
;4838;787;;4370
;4839;8217;;4370
;4840;4565;;4371
;4841;9942;;4372
;4842;2088;;4372
;4843;273;;4373
;4844;2815;;4376
;4845;7579;;4377
;4846;837;;4380
;4847;9388;;4380
;4848;9269;;4381
;4849;1886;;4381
;4850;3830;;4382
;4851;809;;4386
;4852;4640;;4387
;4853;7321;;4387
;4854;8319;;4387
;4855;9881;;4389
;4856;1626;;4389
;4857;3020;;4390
;4858;1411;;4390
;4859;454;;4391
;4860;5893;;4393
;4861;1984;;4393
;4862;2357;;4394
;4863;2999;;4395
;4864;336;;4398
;4865;8829;;4398
;4866;5950;;4398
;4867;1457;;4399
;4868;2405;;4399
;4869;365;;4399
;4870;2334;;4399
;4871;49;;4401
;4872;9094;;4402
;4873;8592;;4403
;4874;1270;;4404
;4875;119;;4404
;4876;3017;;4405
;4877;9313;;4407
;4878;5253;;4407
;4879;6117;;4408
;4880;4977;;4409
;4881;9160;;4409
;4882;1505;;4410
;4883;153;;4410
;4884;4591;;4412
;4885;6562;;4413
;4886;3576;;4413
;4887;4854;;4413
;4888;72;;4413
;4889;1134;;4414
;4890;3016;;4415
;4891;5050;;4416
;4892;9193;;4417
;4893;1945;;4419
;4894;1852;;4420
;4895;747;;4421
;4896;2521;;4422
;4897;8061;;4422
;4898;6344;;4423
;4899;259;;4423
;4900;8366;;4426
;4901;2885;;4427
;4902;4439;;4428
;4903;2718;;4428
;4904;9107;;4429
;4905;5268;;4429
;4906;3554;;4431
;4907;2050;;4434
;4908;7432;;4435
;4909;3799;;4437
;4910;2020;;4439
;4911;6735;;4439
;4912;1098;;4439
;4913;2792;;4441
;4914;3916;;4441
;4915;6182;;4442
;4916;9029;;4442
;4917;5316;;4443
;4918;3059;;4444
;4919;3758;;4447
;4920;4583;;4449
;4921;2399;;4449
;4922;1135;;4450
;4923;8357;;4452
;4924;70;;4455
;4925;5271;;4458
;4926;2342;;4458
;4927;7780;;4459
;4928;3877;;4460
;4929;406;;4460
;4930;8295;;4460
;4931;7686;;4460
;4932;2403;;4462
;4933;8252;;4463
;4934;5718;;4464
;4935;3035;;4464
;4936;7285;;4464
;4937;8428;;4464
;4938;6678;;4468
;4939;5960;;4469
;4940;101;;4471
;4941;949;;4472
;4942;2364;;4472
;4943;6385;;4473
;4944;7626;;4473
;4945;7157;;4474
;4946;2737;;4474
;4947;4841;;4474
;4948;8938;;4474
;4949;1593;;4477
;4950;7096;;4477
;4951;1033;;4478
;4952;4493;;4481
;4953;9768;;4484
;4954;7873;;4484
;4955;9935;;4485
;4956;9109;;4485
;4957;96;;4485
;4958;381;;4486
;4959;1561;;4486
;4960;5739;;4486
;4961;5584;;4487
;4962;5923;;4488
;4963;8499;;4489
;4964;6731;;4489
;4965;1849;;4493
;4966;5442;;4496
;4967;8606;;4497
;4968;6850;;4497
;4969;8287;;4499
;4970;6040;;4502
;4971;2769;;4504
;4972;9223;;4507
;4973;1588;;4508
;4974;6467;;4508
;4975;2083;;4508
;4976;3400;;4508
;4977;1158;;4509
;4978;5606;;4510
;4979;6938;;4511
;4980;9463;;4512
;4981;920;;4512
;4982;8366;;4514
;4983;5758;;4514
;4984;9685;;4515
;4985;9023;;4515
;4986;229;;4518
;4987;9298;;4520
;4988;9356;;4520
;4989;5470;;4521
;4990;3175;;4521
;4991;4196;;4522
;4992;1683;;4523
;4993;9988;;4523
;4994;7619;;4524
;4995;2946;;4524
;4996;2190;;4526
;4997;8275;;4526
;4998;2469;;4534
;4999;5519;;4535
;5000;4341;;4536
;5001;6197;;4536
;5002;8545;;4537
;5003;1654;;4537
;5004;7158;;4539
;5005;4058;;4540
;5006;5794;;4541
;5007;3791;;4541
;5008;3341;;4541
;5009;4837;;4544
;5010;8900;;4545
;5011;3232;;4546
;5012;2675;;4546
;5013;9736;;4546
;5014;7438;;4547
;5015;9958;;4549
;5016;580;;4550
;5017;7085;;4552
;5018;5013;;4555
;5019;5284;;4557
;5020;5253;;4557
;5021;727;;4560
;5022;285;;4560
;5023;2426;;4562
;5024;9670;;4564
;5025;4536;;4565
;5026;3281;;4565
;5027;3370;;4565
;5028;6549;;4565
;5029;1348;;4566
;5030;9077;;4567
;5031;6199;;4568
;5032;6835;;4572
;5033;3573;;4575
;5034;8137;;4578
;5035;8351;;4580
;5036;8731;;4580
;5037;7617;;4581
;5038;5233;;4583
;5039;571;;4586
;5040;7376;;4588
;5041;5529;;4589
;5042;7731;;4590
;5043;1044;;4591
;5044;342;;4591
;5045;6467;;4591
;5046;0;;4592
;5047;7528;;4592
;5048;916;;4593
;5049;2634;;4593
;5050;4999;;4593
;5051;7757;;4593
;5052;9240;;4596
;5053;581;;4596
;5054;3623;;4597
;5055;5941;;4599
;5056;7131;;4599
;5057;5749;;4600
;5058;1539;;4604
;5059;9299;;4604
;5060;5575;;4604
;5061;4099;;4605
;5062;4363;;4605
;5063;3245;;4606
;5064;4726;;4608
;5065;201;;4609
;5066;6424;;4609
;5067;4083;;4611
;5068;7389;;4611
;5069;735;;4611
;5070;2024;;4612
;5071;8895;;4613
;5072;8745;;4615
;5073;6170;;4615
;5074;1483;;4616
;5075;8717;;4616
;5076;8392;;4617
;5077;8752;;4617
;5078;1324;;4618
;5079;9773;;4618
;5080;7740;;4619
;5081;8255;;4620
;5082;4468;;4620
;5083;2070;;4621
;5084;6843;;4623
;5085;30;;4624
;5086;5756;;4625
;5087;765;;4626
;5088;3114;;4628
;5089;2980;;4629
;5090;1458;;4629
;5091;2358;;4631
;5092;8124;;4632
;5093;6008;;4633
;5094;5311;;4637
;5095;6667;;4638
;5096;1717;;4638
;5097;5928;;4638
;5098;7590;;4638
;5099;1099;;4638
;5100;4580;;4639
;5101;3870;;4639
;5102;2990;;4640
;5103;5412;;4640
;5104;4000;;4640
;5105;8064;;4640
;5106;8275;;4640
;5107;84;;4641
;5108;9682;;4642
;5109;7911;;4642
;5110;106;;4643
;5111;9868;;4643
;5112;8644;;4644
;5113;3826;;4648
;5114;6436;;4648
;5115;7366;;4651
;5116;1592;;4651
;5117;4988;;4652
;5118;8838;;4653
;5119;5865;;4654
;5120;7212;;4658
;5121;3947;;4659
;5122;7446;;4662
;5123;9659;;4662
;5124;1052;;4663
;5125;5771;;4664
;5126;1256;;4665
;5127;1110;;4667
;5128;2057;;4667
;5129;666;;4668
;5130;6250;;4668
;5131;2670;;4670
;5132;3145;;4670
;5133;3925;;4671
;5134;1148;;4675
;5135;5874;;4676
;5136;5774;;4676
;5137;7043;;4678
;5138;9429;;4678
;5139;5536;;4680
;5140;6763;;4681
;5141;16;;4682
;5142;1858;;4682
;5143;3934;;4683
;5144;7301;;4684
;5145;2061;;4684
;5146;2655;;4685
;5147;3815;;4686
;5148;1174;;4688
;5149;582;;4688
;5150;139;;4690
;5151;2082;;4693
;5152;4024;;4693
;5153;900;;4693
;5154;1575;;4693
;5155;9337;;4694
;5156;5376;;4696
;5157;1300;;4696
;5158;9424;;4696
;5159;5864;;4697
;5160;537;;4698
;5161;2695;;4700
;5162;8525;;4701
;5163;8629;;4702
;5164;2851;;4704
;5165;9788;;4705
;5166;794;;4705
;5167;1744;;4705
;5168;1706;;4707
;5169;75;;4708
;5170;6071;;4709
;5171;6490;;4709
;5172;1884;;4709
;5173;4819;;4710
;5174;9979;;4711
;5175;7195;;4711
;5176;5158;;4712
;5177;6807;;4712
;5178;845;;4713
;5179;5374;;4715
;5180;7438;;4718
;5181;1156;;4718
;5182;4820;;4719
;5183;432;;4719
;5184;9766;;4720
;5185;7222;;4720
;5186;2957;;4721
;5187;553;;4721
;5188;6271;;4722
;5189;6955;;4722
;5190;9389;;4723
;5191;7625;;4724
;5192;8029;;4724
;5193;3128;;4726
;5194;2039;;4726
;5195;1527;;4727
;5196;394;;4727
;5197;8490;;4728
;5198;9648;;4729
;5199;8054;;4730
;5200;5517;;4730
;5201;4192;;4732
;5202;2530;;4733
;5203;2618;;4734
;5204;3148;;4736
;5205;4056;;4736
;5206;2990;;4737
;5207;2282;;4738
;5208;9743;;4740
;5209;6439;;4743
;5210;1301;;4745
;5211;1493;;4745
;5212;1927;;4747
;5213;269;;4749
;5214;393;;4750
;5215;1033;;4750
;5216;8431;;4750
;5217;3592;;4750
;5218;1135;;4752
;5219;9026;;4753
;5220;5842;;4754
;5221;9080;;4755
;5222;8616;;4756
;5223;4961;;4757
;5224;8717;;4757
;5225;5907;;4757
;5226;5920;;4762
;5227;3245;;4766
;5228;2166;;4766
;5229;121;;4767
;5230;7782;;4767
;5231;2782;;4769
;5232;7006;;4769
;5233;6491;;4770
;5234;1870;;4771
;5235;4615;;4771
;5236;2195;;4773
;5237;3143;;4773
;5238;1763;;4774
;5239;4771;;4776
;5240;3592;;4776
;5241;4935;;4778
;5242;9217;;4779
;5243;5412;;4779
;5244;5881;;4780
;5245;3467;;4784
;5246;6721;;4784
;5247;6952;;4788
;5248;7322;;4788
;5249;1828;;4790
;5250;8230;;4790
;5251;429;;4791
;5252;1424;;4795
;5253;7699;;4796
;5254;4153;;4798
;5255;2151;;4798
;5256;1794;;4798
;5257;5041;;4799
;5258;5264;;4800
;5259;8383;;4801
;5260;8720;;4802
;5261;144;;4804
;5262;388;;4806
;5263;4077;;4808
;5264;8213;;4809
;5265;5202;;4812
;5266;8658;;4813
;5267;4202;;4813
;5268;3753;;4815
;5269;2249;;4815
;5270;5058;;4816
;5271;6575;;4816
;5272;8090;;4817
;5273;4638;;4819
;5274;6823;;4820
;5275;1395;;4820
;5276;4701;;4821
;5277;7205;;4824
;5278;1558;;4825
;5279;3123;;4826
;5280;4287;;4827
;5281;1041;;4827
;5282;4026;;4828
;5283;2530;;4828
;5284;6209;;4828
;5285;4820;;4828
;5286;935;;4833
;5287;7043;;4833
;5288;2531;;4834
;5289;5674;;4835
;5290;3902;;4836
;5291;8100;;4837
;5292;3071;;4837
;5293;8775;;4838
;5294;5009;;4840
;5295;6430;;4841
;5296;2794;;4844
;5297;8622;;4844
;5298;1736;;4847
;5299;6890;;4848
;5300;5015;;4852
;5301;2452;;4852
;5302;6754;;4853
;5303;9782;;4854
;5304;7933;;4854
;5305;5188;;4855
;5306;7855;;4855
;5307;1960;;4855
;5308;7945;;4855
;5309;9923;;4858
;5310;542;;4860
;5311;4659;;4860
;5312;487;;4865
;5313;5943;;4867
;5314;5347;;4867
;5315;8584;;4868
;5316;1389;;4868
;5317;1668;;4868
;5318;1788;;4868
;5319;3198;;4870
;5320;2280;;4872
;5321;7479;;4872
;5322;2707;;4875
;5323;1813;;4876
;5324;6860;;4878
;5325;5447;;4879
;5326;9846;;4881
;5327;7271;;4882
;5328;2182;;4883
;5329;2344;;4883
;5330;3142;;4886
;5331;6448;;4887
